Time,date,year,YearMonth,MonthHour,MonthDay,DayHour,month,day,hour,wd_s,ws_s,Rainfall_s,lowleaf_s,temp_s,uvb_s,PM2.5_s
2023-03-07 01,7/3/2023 1,2023,2023-3,1-Mar,7-Mar,1-Jul,3,7,1,133.67,2.87,0.00,1.94,298.00,0.00,26.33
2023-03-07 02,7/3/2023 2,2023,2023-3,2-Mar,7-Mar,2-Jul,3,7,2,130.67,2.40,0.00,1.94,297.31,0.00,24.33
2023-03-07 03,7/3/2023 3,2023,2023-3,3-Mar,7-Mar,3-Jul,3,7,3,127.00,1.93,0.00,1.94,296.70,0.00,23.67
2023-03-07 04,7/3/2023 4,2023,2023-3,4-Mar,7-Mar,4-Jul,3,7,4,120.33,1.63,0.00,1.94,296.20,0.00,26.00
2023-03-07 05,7/3/2023 5,2023,2023-3,5-Mar,7-Mar,5-Jul,3,7,5,110.00,1.50,0.00,1.94,295.85,0.00,30.00
2023-03-07 06,7/3/2023 6,2023,2023-3,6-Mar,7-Mar,6-Jul,3,7,6,93.67,1.43,0.00,1.94,295.54,0.00,34.00
2023-03-07 07,7/3/2023 7,2023,2023-3,7-Mar,7-Mar,7-Jul,3,7,7,76.67,1.40,0.00,1.93,295.17,0.00,42.00
2023-03-07 08,7/3/2023 8,2023,2023-3,8-Mar,7-Mar,8-Jul,3,7,8,58.67,1.33,0.00,1.93,295.53,7387.71,54.33
2023-03-07 09,7/3/2023 9,2023,2023-3,9-Mar,7-Mar,9-Jul,3,7,9,46.67,1.43,0.00,1.93,296.25,41656.19,67.33
2023-03-07 10,7/3/2023 10,2023,2023-3,10-Mar,7-Mar,10-Jul,3,7,10,36.33,1.50,0.00,1.93,297.78,110831.69,76.67
2023-03-07 11,7/3/2023 11,2023,2023-3,11-Mar,7-Mar,11-Jul,3,7,11,28.33,1.60,0.00,1.93,298.98,205239.91,76.33
2023-03-07 12,7/3/2023 12,2023,2023-3,12-Mar,7-Mar,12-Jul,3,7,12,18.33,1.57,0.00,1.93,300.24,297493.08,72.00
2023-03-07 13,7/3/2023 13,2023,2023-3,13-Mar,7-Mar,13-Jul,3,7,13,9.33,1.57,0.00,1.93,301.26,368484.01,59.00
2023-03-07 14,7/3/2023 14,2023,2023-3,14-Mar,7-Mar,14-Jul,3,7,14,121.67,1.57,0.00,1.93,302.37,407791.21,50.33
2023-03-07 15,7/3/2023 15,2023,2023-3,15-Mar,7-Mar,15-Jul,3,7,15,235.00,1.53,0.00,1.93,303.58,399701.10,45.00
2023-03-07 16,7/3/2023 16,2023,2023-3,16-Mar,7-Mar,16-Jul,3,7,16,347.67,1.33,0.00,1.93,304.37,363084.21,47.33
2023-03-07 17,7/3/2023 17,2023,2023-3,17-Mar,7-Mar,17-Jul,3,7,17,296.33,0.87,0.00,1.93,304.53,289461.73,42.33
2023-03-07 18,7/3/2023 18,2023,2023-3,18-Mar,7-Mar,18-Jul,3,7,18,233.67,1.10,0.00,1.93,303.73,202824.46,37.00
2023-03-07 19,7/3/2023 19,2023,2023-3,19-Mar,7-Mar,19-Jul,3,7,19,171.33,1.90,0.00,1.93,302.65,106556.68,31.00
2023-03-07 20,7/3/2023 20,2023,2023-3,20-Mar,7-Mar,20-Jul,3,7,20,152.67,3.10,0.00,1.93,301.27,39076.56,32.00
2023-03-07 21,7/3/2023 21,2023,2023-3,21-Mar,7-Mar,21-Jul,3,7,21,144.67,3.67,0.00,1.93,300.11,7282.29,31.33
2023-03-07 22,7/3/2023 22,2023,2023-3,22-Mar,7-Mar,22-Jul,3,7,22,137.67,3.67,0.00,1.93,299.19,0.53,31.00
2023-03-07 23,7/3/2023 23,2023,2023-3,23-Mar,7-Mar,23-Jul,3,7,23,132.33,3.37,0.00,1.93,298.79,0.00,28.00
2023-03-08 00,8/3/2023 0,2023,2023-3,Mar-00,8-Mar,Aug-00,3,8,0,130.00,2.93,0.00,1.93,298.66,0.00,29.67
2023-03-08 01,8/3/2023 1,2023,2023-3,1-Mar,8-Mar,1-Aug,3,8,1,129.00,2.43,0.00,1.93,298.41,0.00,27.67
2023-03-08 02,8/3/2023 2,2023,2023-3,2-Mar,8-Mar,2-Aug,3,8,2,127.00,1.97,0.00,1.93,297.95,0.00,26.33
2023-03-08 03,8/3/2023 3,2023,2023-3,3-Mar,8-Mar,3-Aug,3,8,3,126.33,1.67,0.00,1.93,297.33,0.00,21.67
2023-03-08 04,8/3/2023 4,2023,2023-3,4-Mar,8-Mar,4-Aug,3,8,4,127.67,1.57,0.00,1.93,296.78,0.00,22.67
2023-03-08 05,8/3/2023 5,2023,2023-3,5-Mar,8-Mar,5-Aug,3,8,5,131.33,1.57,0.00,1.93,296.24,0.00,25.67
2023-03-08 06,8/3/2023 6,2023,2023-3,6-Mar,8-Mar,6-Aug,3,8,6,134.67,1.43,0.00,1.93,295.76,0.00,29.33
2023-03-08 07,8/3/2023 7,2023,2023-3,7-Mar,8-Mar,7-Aug,3,8,7,123.67,1.33,0.00,1.93,295.18,0.00,33.00
2023-03-08 08,8/3/2023 8,2023,2023-3,8-Mar,8-Mar,8-Aug,3,8,8,103.67,1.37,0.00,1.93,295.18,7574.05,36.33
2023-03-08 10,8/3/2023 10,2023,2023-3,10-Mar,8-Mar,10-Aug,3,8,10,80.33,1.60,0.00,1.93,295.92,42175.55,42.00
2023-03-08 11,8/3/2023 11,2023,2023-3,11-Mar,8-Mar,11-Aug,3,8,11,63.67,1.60,0.00,1.93,298.23,144359.01,61.33
2023-03-08 12,8/3/2023 12,2023,2023-3,12-Mar,8-Mar,12-Aug,3,8,12,46.33,1.37,0.00,1.93,300.51,263712.61,81.00
2023-03-08 13,8/3/2023 13,2023,2023-3,13-Mar,8-Mar,13-Aug,3,8,13,142.00,1.13,0.00,1.93,302.47,369496.04,82.33
2023-03-08 14,8/3/2023 14,2023,2023-3,14-Mar,8-Mar,14-Aug,3,8,14,242.67,1.20,0.00,1.93,303.23,407291.23,67.33
2023-03-08 15,8/3/2023 15,2023,2023-3,15-Mar,8-Mar,15-Aug,3,8,15,353.33,1.40,0.00,1.93,303.87,407442.93,51.67
2023-03-08 16,8/3/2023 16,2023,2023-3,16-Mar,8-Mar,16-Aug,3,8,16,235.67,1.33,0.00,1.93,304.21,371411.69,56.33
2023-03-08 17,8/3/2023 17,2023,2023-3,17-Mar,8-Mar,17-Aug,3,8,17,159.00,1.00,0.00,1.93,304.39,291471.10,51.00
2023-03-08 18,8/3/2023 18,2023,2023-3,18-Mar,8-Mar,18-Aug,3,8,18,93.00,1.37,0.00,1.93,303.67,196309.94,41.00
2023-03-08 19,8/3/2023 19,2023,2023-3,19-Mar,8-Mar,19-Aug,3,8,19,143.33,2.37,0.00,1.93,302.56,101282.80,24.33
2023-03-08 20,8/3/2023 20,2023,2023-3,20-Mar,8-Mar,20-Aug,3,8,20,150.67,3.63,0.00,1.93,301.11,41245.81,20.00
2023-03-08 21,8/3/2023 21,2023,2023-3,21-Mar,8-Mar,21-Aug,3,8,21,142.67,4.10,0.00,1.93,300.17,9327.62,22.67
2023-03-08 22,8/3/2023 22,2023,2023-3,22-Mar,8-Mar,22-Aug,3,8,22,135.00,3.93,0.00,1.93,299.21,1.07,23.00
2023-03-08 23,8/3/2023 23,2023,2023-3,23-Mar,8-Mar,23-Aug,3,8,23,129.33,3.50,0.00,1.93,298.59,0.00,21.67
2023-03-09 00,9/3/2023 0,2023,2023-3,Mar-00,9-Mar,Sep-00,3,9,0,127.00,2.97,0.00,1.93,298.17,0.00,19.67
2023-03-09 01,9/3/2023 1,2023,2023-3,1-Mar,9-Mar,1-Sep,3,9,1,127.33,2.50,0.00,1.93,297.96,0.00,18.33
2023-03-09 02,9/3/2023 2,2023,2023-3,2-Mar,9-Mar,2-Sep,3,9,2,131.33,2.07,0.00,1.93,297.53,0.00,19.67
2023-03-09 03,9/3/2023 3,2023,2023-3,3-Mar,9-Mar,3-Sep,3,9,3,136.00,1.80,0.00,1.93,296.95,0.00,21.00
2023-03-09 04,9/3/2023 4,2023,2023-3,4-Mar,9-Mar,4-Sep,3,9,4,138.33,1.63,0.00,1.93,296.38,0.00,29.33
2023-03-09 05,9/3/2023 5,2023,2023-3,5-Mar,9-Mar,5-Sep,3,9,5,137.67,1.63,0.00,1.93,296.03,0.00,30.67
2023-03-09 06,9/3/2023 6,2023,2023-3,6-Mar,9-Mar,6-Sep,3,9,6,132.33,1.63,0.00,1.93,295.66,0.00,29.67
2023-03-09 07,9/3/2023 7,2023,2023-3,7-Mar,9-Mar,7-Sep,3,9,7,119.67,1.73,0.00,1.93,295.45,0.00,25.33
2023-03-09 08,9/3/2023 8,2023,2023-3,8-Mar,9-Mar,8-Sep,3,9,8,104.67,2.00,0.00,1.93,295.61,7706.57,27.00
2023-03-09 09,9/3/2023 9,2023,2023-3,9-Mar,9-Mar,9-Sep,3,9,9,92.33,2.43,0.00,1.93,296.34,42440.98,28.67
2023-03-09 10,9/3/2023 10,2023,2023-3,10-Mar,9-Mar,10-Sep,3,9,10,85.67,2.63,0.00,1.93,297.82,112353.15,29.00
2023-03-09 11,9/3/2023 11,2023,2023-3,11-Mar,9-Mar,11-Sep,3,9,11,78.67,2.47,0.00,1.93,299.22,207320.32,28.33
2023-03-09 12,9/3/2023 12,2023,2023-3,12-Mar,9-Mar,12-Sep,3,9,12,69.00,1.93,0.00,1.93,300.49,300031.21,32.67
2023-03-09 13,9/3/2023 13,2023,2023-3,13-Mar,9-Mar,13-Sep,3,9,13,60.00,1.37,0.00,1.93,301.45,371186.55,36.67
2023-03-09 14,9/3/2023 14,2023,2023-3,14-Mar,9-Mar,14-Sep,3,9,14,65.67,0.80,0.00,1.93,302.42,410521.96,41.00
2023-03-09 15,9/3/2023 15,2023,2023-3,15-Mar,9-Mar,15-Sep,3,9,15,101.67,0.60,0.00,1.93,303.31,411458.44,41.33
2023-03-09 16,9/3/2023 16,2023,2023-3,16-Mar,9-Mar,16-Sep,3,9,16,139.00,0.73,0.00,1.93,303.82,370456.29,40.67
2023-03-09 17,9/3/2023 17,2023,2023-3,17-Mar,9-Mar,17-Sep,3,9,17,164.33,1.33,0.00,1.93,303.87,297283.73,34.67
2023-03-09 18,9/3/2023 18,2023,2023-3,18-Mar,9-Mar,18-Sep,3,9,18,162.00,2.30,0.00,1.93,303.08,204264.19,28.33
2023-03-09 19,9/3/2023 19,2023,2023-3,19-Mar,9-Mar,19-Sep,3,9,19,158.67,3.30,0.00,1.93,301.92,114757.80,22.67
2023-03-09 20,9/3/2023 20,2023,2023-3,20-Mar,9-Mar,20-Sep,3,9,20,153.00,4.07,0.00,1.93,300.62,45922.29,21.67
2023-03-09 21,9/3/2023 21,2023,2023-3,21-Mar,9-Mar,21-Sep,3,9,21,146.33,4.20,0.00,1.93,299.68,10560.04,23.00
2023-03-09 22,9/3/2023 22,2023,2023-3,22-Mar,9-Mar,22-Sep,3,9,22,140.33,4.03,0.00,1.93,299.01,1.07,25.00
2023-03-09 23,9/3/2023 23,2023,2023-3,23-Mar,9-Mar,23-Sep,3,9,23,135.67,3.67,0.00,1.93,298.54,0.00,25.33
2023-03-10 00,10/3/2023 0,2023,2023-3,Mar-00,10-Mar,Oct-00,3,10,0,132.33,3.30,0.00,1.93,298.26,0.00,24.33
2023-03-10 01,10/3/2023 1,2023,2023-3,1-Mar,10-Mar,1-Oct,3,10,1,129.33,2.90,0.00,1.93,297.86,0.00,30.33
2023-03-10 02,10/3/2023 2,2023,2023-3,2-Mar,10-Mar,2-Oct,3,10,2,127.00,2.43,0.00,1.93,297.31,0.00,31.33
2023-03-10 03,10/3/2023 3,2023,2023-3,3-Mar,10-Mar,3-Oct,3,10,3,121.67,1.97,0.00,1.93,296.78,0.00,32.33
2023-03-10 04,10/3/2023 4,2023,2023-3,4-Mar,10-Mar,4-Oct,3,10,4,107.33,1.63,0.00,1.93,296.25,0.00,30.33
2023-03-10 05,10/3/2023 5,2023,2023-3,5-Mar,10-Mar,5-Oct,3,10,5,85.00,1.47,0.00,1.93,295.78,0.00,33.33
2023-03-10 06,10/3/2023 6,2023,2023-3,6-Mar,10-Mar,6-Oct,3,10,6,53.00,1.37,0.00,1.92,295.35,0.00,37.33
2023-03-10 07,10/3/2023 7,2023,2023-3,7-Mar,10-Mar,7-Oct,3,10,7,28.00,1.23,0.00,1.92,295.24,0.00,41.67
2023-03-10 08,10/3/2023 8,2023,2023-3,8-Mar,10-Mar,8-Oct,3,10,8,15.33,1.10,0.00,1.92,295.62,7881.63,45.67
2023-03-10 09,10/3/2023 9,2023,2023-3,9-Mar,10-Mar,9-Oct,3,10,9,21.00,1.13,0.00,1.92,296.33,42930.28,52.00
2023-03-10 10,10/3/2023 10,2023,2023-3,10-Mar,10-Mar,10-Oct,3,10,10,28.00,1.13,0.00,1.92,297.58,113140.67,49.67
2023-03-10 11,10/3/2023 11,2023,2023-3,11-Mar,10-Mar,11-Oct,3,10,11,23.00,1.10,0.00,1.92,298.82,208239.29,50.00
2023-03-10 12,10/3/2023 12,2023,2023-3,12-Mar,10-Mar,12-Oct,3,10,12,126.33,1.00,0.00,1.92,300.07,300914.75,47.67
2023-03-10 13,10/3/2023 13,2023,2023-3,13-Mar,10-Mar,13-Oct,3,10,13,224.67,0.93,0.00,1.92,301.19,371999.27,53.67
2023-03-10 14,10/3/2023 14,2023,2023-3,14-Mar,10-Mar,14-Oct,3,10,14,324.33,0.87,0.00,1.92,302.35,410372.18,58.67
2023-03-10 15,10/3/2023 15,2023,2023-3,15-Mar,10-Mar,15-Oct,3,10,15,297.00,0.70,0.00,1.92,303.28,404063.77,64.67
2023-03-10 16,10/3/2023 16,2023,2023-3,16-Mar,10-Mar,16-Oct,3,10,16,246.33,0.70,0.00,1.92,303.74,355544.65,59.33
2023-03-10 17,10/3/2023 17,2023,2023-3,17-Mar,10-Mar,17-Oct,3,10,17,198.67,1.20,0.00,1.92,303.62,271795.11,51.00
2023-03-10 18,10/3/2023 18,2023,2023-3,18-Mar,10-Mar,18-Oct,3,10,18,166.33,2.30,0.00,1.92,302.79,180730.90,39.67
2023-03-10 19,10/3/2023 19,2023,2023-3,19-Mar,10-Mar,19-Oct,3,10,19,161.33,3.40,0.00,1.92,301.57,98228.77,34.33
2023-03-10 20,10/3/2023 20,2023,2023-3,20-Mar,10-Mar,20-Oct,3,10,20,158.00,4.10,0.00,1.92,300.11,40626.21,31.67
2023-03-10 21,10/3/2023 21,2023,2023-3,21-Mar,10-Mar,21-Oct,3,10,21,150.67,4.17,0.00,1.92,299.06,10274.73,28.67
2023-03-10 22,10/3/2023 22,2023,2023-3,22-Mar,10-Mar,22-Oct,3,10,22,143.67,4.00,0.00,1.92,298.28,1.07,27.00
2023-03-10 23,10/3/2023 23,2023,2023-3,23-Mar,10-Mar,23-Oct,3,10,23,138.00,3.73,0.00,1.92,297.88,0.00,25.33
2023-03-11 00,11/3/2023 0,2023,2023-3,Mar-00,11-Mar,Nov-00,3,11,0,134.67,3.53,0.00,1.92,297.77,0.00,26.33
2023-03-11 01,11/3/2023 1,2023,2023-3,1-Mar,11-Mar,1-Nov,3,11,1,132.67,3.33,0.00,1.92,297.70,0.00,26.00
2023-03-11 02,11/3/2023 2,2023,2023-3,2-Mar,11-Mar,2-Nov,3,11,2,132.00,3.07,0.00,1.92,297.49,0.00,25.67
2023-03-11 03,11/3/2023 3,2023,2023-3,3-Mar,11-Mar,3-Nov,3,11,3,133.00,2.70,0.00,1.92,297.17,0.00,22.67
2023-03-11 04,11/3/2023 4,2023,2023-3,4-Mar,11-Mar,4-Nov,3,11,4,134.33,2.33,0.00,1.92,296.77,0.00,24.67
2023-03-11 05,11/3/2023 5,2023,2023-3,5-Mar,11-Mar,5-Nov,3,11,5,134.00,2.07,0.00,1.92,296.52,0.00,36.33
2023-03-11 06,11/3/2023 6,2023,2023-3,6-Mar,11-Mar,6-Nov,3,11,6,128.00,1.87,0.00,1.92,296.24,0.00,41.67
2023-03-11 07,11/3/2023 7,2023,2023-3,7-Mar,11-Mar,7-Nov,3,11,7,119.67,1.83,0.00,1.92,296.06,0.00,42.67
2023-03-11 08,11/3/2023 8,2023,2023-3,8-Mar,11-Mar,8-Nov,3,11,8,112.33,2.17,0.00,1.92,296.27,7971.99,32.00
2023-03-11 09,11/3/2023 9,2023,2023-3,9-Mar,11-Mar,9-Nov,3,11,9,108.33,2.53,0.00,1.92,296.79,43000.49,30.00
2023-03-11 10,11/3/2023 10,2023,2023-3,10-Mar,11-Mar,10-Nov,3,11,10,104.67,2.50,0.00,1.92,297.99,112669.37,31.67
2023-03-11 11,11/3/2023 11,2023,2023-3,11-Mar,11-Mar,11-Nov,3,11,11,90.67,1.83,0.00,1.92,299.19,205955.75,37.00
2023-03-11 12,11/3/2023 12,2023,2023-3,12-Mar,11-Mar,12-Nov,3,11,12,173.67,1.23,0.00,1.92,300.49,294720.35,38.67
2023-03-11 13,11/3/2023 13,2023,2023-3,13-Mar,11-Mar,13-Nov,3,11,13,254.67,1.13,0.00,1.92,301.56,349971.33,41.00
2023-03-11 14,11/3/2023 14,2023,2023-3,14-Mar,11-Mar,14-Nov,3,11,14,348.00,1.57,0.00,1.92,302.55,365845.93,48.00
2023-03-11 15,11/3/2023 15,2023,2023-3,15-Mar,11-Mar,15-Nov,3,11,15,346.33,1.90,0.00,1.92,303.32,344396.35,58.67
2023-03-11 16,11/3/2023 16,2023,2023-3,16-Mar,11-Mar,16-Nov,3,11,16,350.67,1.83,0.00,1.92,303.70,313668.29,67.67
2023-03-11 17,11/3/2023 17,2023,2023-3,17-Mar,11-Mar,17-Nov,3,11,17,286.33,1.17,0.00,1.92,303.79,252342.88,68.33
2023-03-11 18,11/3/2023 18,2023,2023-3,18-Mar,11-Mar,18-Nov,3,11,18,225.33,1.33,0.00,1.92,303.31,182065.38,55.33
2023-03-11 19,11/3/2023 19,2023,2023-3,19-Mar,11-Mar,19-Nov,3,11,19,158.67,2.33,0.00,1.92,302.44,96318.32,41.00
2023-03-11 20,11/3/2023 20,2023,2023-3,20-Mar,11-Mar,20-Nov,3,11,20,155.33,3.90,0.00,1.92,300.98,40511.82,28.00
2023-03-11 21,11/3/2023 21,2023,2023-3,21-Mar,11-Mar,21-Nov,3,11,21,147.00,4.53,0.00,1.92,299.72,8445.80,27.67
2023-03-11 22,11/3/2023 22,2023,2023-3,22-Mar,11-Mar,22-Nov,3,11,22,142.00,4.43,0.00,1.92,298.79,1.07,29.67
2023-03-11 23,11/3/2023 23,2023,2023-3,23-Mar,11-Mar,23-Nov,3,11,23,140.67,4.03,0.00,1.92,298.52,0.00,29.67
2023-03-12 00,12/3/2023 0,2023,2023-3,Mar-00,12-Mar,Dec-00,3,12,0,140.67,3.70,0.00,1.92,298.45,0.00,29.00
2023-03-12 01,12/3/2023 1,2023,2023-3,1-Mar,12-Mar,1-Dec,3,12,1,140.67,3.43,0.00,1.92,298.28,0.00,25.00
2023-03-12 02,12/3/2023 2,2023,2023-3,2-Mar,12-Mar,2-Dec,3,12,2,140.67,3.20,0.00,1.92,297.92,0.00,23.67
2023-03-12 03,12/3/2023 3,2023,2023-3,3-Mar,12-Mar,3-Dec,3,12,3,140.00,2.97,0.00,1.92,297.51,0.00,21.33
2023-03-12 04,12/3/2023 4,2023,2023-3,4-Mar,12-Mar,4-Dec,3,12,4,138.33,2.73,0.00,1.92,297.13,0.00,22.67
2023-03-12 05,12/3/2023 5,2023,2023-3,5-Mar,12-Mar,5-Dec,3,12,5,135.33,2.53,0.00,1.92,296.86,0.00,21.67
2023-03-12 06,12/3/2023 6,2023,2023-3,6-Mar,12-Mar,6-Dec,3,12,6,131.00,2.43,0.00,1.92,296.61,0.00,22.67
2023-03-12 07,12/3/2023 7,2023,2023-3,7-Mar,12-Mar,7-Dec,3,12,7,123.67,2.37,0.00,1.92,296.41,0.00,25.33
2023-03-12 08,12/3/2023 8,2023,2023-3,8-Mar,12-Mar,8-Dec,3,12,8,115.00,2.43,0.00,1.92,296.52,7655.64,28.67
2023-03-12 09,12/3/2023 9,2023,2023-3,9-Mar,12-Mar,9-Dec,3,12,9,106.33,2.60,0.00,1.92,296.99,41244.32,31.00
2023-03-12 10,12/3/2023 10,2023,2023-3,10-Mar,12-Mar,10-Dec,3,12,10,100.33,2.73,0.00,1.92,298.19,109496.68,28.00
2023-03-12 11,12/3/2023 11,2023,2023-3,11-Mar,12-Mar,11-Dec,3,12,11,94.33,2.70,0.00,1.92,299.37,205043.54,31.33
2023-03-12 12,12/3/2023 12,2023,2023-3,12-Mar,12-Mar,12-Dec,3,12,12,86.67,2.33,0.00,1.92,300.50,299175.23,39.00
2023-03-12 13,12/3/2023 13,2023,2023-3,13-Mar,12-Mar,13-Dec,3,12,13,76.67,1.87,0.00,1.92,301.24,348396.29,48.33
2023-03-12 14,12/3/2023 14,2023,2023-3,14-Mar,12-Mar,14-Dec,3,12,14,68.33,1.53,0.00,1.92,302.21,382661.72,51.67
2023-03-12 15,12/3/2023 15,2023,2023-3,15-Mar,12-Mar,15-Dec,3,12,15,68.00,1.47,0.00,1.92,303.07,348851.00,49.00
2023-03-12 16,12/3/2023 16,2023,2023-3,16-Mar,12-Mar,16-Dec,3,12,16,82.00,1.60,0.00,1.92,303.57,307026.79,42.00
2023-03-12 17,12/3/2023 17,2023,2023-3,17-Mar,12-Mar,17-Dec,3,12,17,111.00,1.93,0.00,1.92,303.52,204716.58,31.33
2023-03-12 18,12/3/2023 18,2023,2023-3,18-Mar,12-Mar,18-Dec,3,12,18,139.00,2.60,0.00,1.92,302.91,136173.21,25.00
2023-03-12 19,12/3/2023 19,2023,2023-3,19-Mar,12-Mar,19-Dec,3,12,19,154.67,3.40,0.00,1.92,302.05,70159.92,20.67
2023-03-12 20,12/3/2023 20,2023,2023-3,20-Mar,12-Mar,20-Dec,3,12,20,154.00,3.90,0.00,1.92,300.76,35003.26,22.00
2023-03-12 21,12/3/2023 21,2023,2023-3,21-Mar,12-Mar,21-Dec,3,12,21,149.00,3.90,0.00,1.92,299.64,9636.99,22.67
2023-03-12 22,12/3/2023 22,2023,2023-3,22-Mar,12-Mar,22-Dec,3,12,22,145.67,3.57,0.00,1.92,298.76,1.07,24.33
2023-03-12 23,12/3/2023 23,2023,2023-3,23-Mar,12-Mar,23-Dec,3,12,23,144.00,3.10,0.00,1.92,298.30,0.00,24.67
2023-03-13 00,13/3/2023 0,2023,2023-3,Mar-00,13-Mar,13-0,3,13,0,141.33,2.47,0.00,1.92,297.99,0.00,22.00
2023-03-13 01,13/3/2023 1,2023,2023-3,1-Mar,13-Mar,13-1,3,13,1,138.33,1.73,0.00,1.92,297.84,0.00,23.67
2023-03-13 02,13/3/2023 2,2023,2023-3,2-Mar,13-Mar,13-2,3,13,2,170.33,1.00,0.00,1.92,297.43,0.00,22.67
2023-03-13 03,13/3/2023 3,2023,2023-3,3-Mar,13-Mar,13-3,3,13,3,222.67,0.63,0.00,1.92,297.10,0.00,25.00
2023-03-13 04,13/3/2023 4,2023,2023-3,4-Mar,13-Mar,13-4,3,13,4,286.00,0.67,0.00,1.92,296.60,0.00,27.00
2023-03-13 05,13/3/2023 5,2023,2023-3,5-Mar,13-Mar,13-5,3,13,5,318.67,1.03,0.00,1.91,296.29,0.00,34.33
2023-03-13 06,13/3/2023 6,2023,2023-3,6-Mar,13-Mar,13-6,3,13,6,232.00,1.30,0.00,1.91,296.03,0.00,40.33
2023-03-13 07,13/3/2023 7,2023,2023-3,7-Mar,13-Mar,13-7,3,13,7,149.33,1.33,0.00,1.91,295.88,0.00,41.00
2023-03-13 08,13/3/2023 8,2023,2023-3,8-Mar,13-Mar,13-8,3,13,8,70.00,1.23,0.00,1.91,296.05,8511.44,39.33
2023-03-13 09,13/3/2023 9,2023,2023-3,9-Mar,13-Mar,13-9,3,13,9,87.67,1.33,0.00,1.91,296.67,44659.71,38.33
2023-03-13 10,13/3/2023 10,2023,2023-3,10-Mar,13-Mar,13-10,3,13,10,92.33,1.57,0.00,1.91,297.93,116276.09,37.67
2023-03-13 11,13/3/2023 11,2023,2023-3,11-Mar,13-Mar,13-11,3,13,11,93.33,1.57,0.00,1.91,299.56,212043.83,37.33
2023-03-13 12,13/3/2023 12,2023,2023-3,12-Mar,13-Mar,13-12,3,13,12,105.67,1.27,0.00,1.91,300.98,304711.48,35.67
2023-03-13 13,13/3/2023 13,2023,2023-3,13-Mar,13-Mar,13-13,3,13,13,123.67,0.97,0.00,1.91,302.21,372902.54,35.67
2023-03-13 14,13/3/2023 14,2023,2023-3,14-Mar,13-Mar,13-14,3,13,14,113.00,0.80,0.00,1.91,303.16,411769.14,34.67
2023-03-13 15,13/3/2023 15,2023,2023-3,15-Mar,13-Mar,13-15,3,13,15,80.00,0.87,0.00,1.91,304.07,390815.63,34.67
2023-03-13 16,13/3/2023 16,2023,2023-3,16-Mar,13-Mar,13-16,3,13,16,43.33,0.63,0.00,1.91,304.55,341083.82,33.67
2023-03-13 17,13/3/2023 17,2023,2023-3,17-Mar,13-Mar,13-17,3,13,17,82.67,0.97,0.00,1.91,304.68,250549.88,31.00
2023-03-13 18,13/3/2023 18,2023,2023-3,18-Mar,13-Mar,13-18,3,13,18,131.33,1.63,0.00,1.91,304.10,178165.11,28.67
2023-03-13 19,13/3/2023 19,2023,2023-3,19-Mar,13-Mar,13-19,3,13,19,170.67,2.87,0.00,1.91,302.85,98728.79,26.33
2023-03-13 20,13/3/2023 20,2023,2023-3,20-Mar,13-Mar,13-20,3,13,20,155.00,3.60,0.00,1.91,301.35,46118.00,27.00
2023-03-13 21,13/3/2023 21,2023,2023-3,21-Mar,13-Mar,13-21,3,13,21,139.33,3.60,0.00,1.91,300.10,10640.38,27.67
2023-03-13 22,13/3/2023 22,2023,2023-3,22-Mar,13-Mar,13-22,3,13,22,127.33,3.00,0.00,1.91,299.45,1.07,27.00
2023-03-13 23,13/3/2023 23,2023,2023-3,23-Mar,13-Mar,13-23,3,13,23,120.00,2.30,0.00,1.91,298.97,0.00,28.33
2023-03-14 00,14/3/2023 0,2023,2023-3,Mar-00,14-Mar,14-0,3,14,0,122.00,1.77,0.00,1.91,298.51,0.00,28.00
2023-03-14 01,14/3/2023 1,2023,2023-3,1-Mar,14-Mar,14-1,3,14,1,132.67,1.30,0.00,1.91,297.89,0.00,29.00
2023-03-14 02,14/3/2023 2,2023,2023-3,2-Mar,14-Mar,14-2,3,14,2,133.00,0.77,0.00,1.91,297.24,0.00,28.00
2023-03-14 03,14/3/2023 3,2023,2023-3,3-Mar,14-Mar,14-3,3,14,3,115.67,0.40,0.00,1.91,296.69,0.00,29.33
2023-03-14 04,14/3/2023 4,2023,2023-3,4-Mar,14-Mar,14-4,3,14,4,91.33,0.37,0.00,1.91,296.21,0.00,33.33
2023-03-14 05,14/3/2023 5,2023,2023-3,5-Mar,14-Mar,14-5,3,14,5,84.33,0.60,0.00,1.91,296.06,0.00,36.67
2023-03-14 06,14/3/2023 6,2023,2023-3,6-Mar,14-Mar,14-6,3,14,6,99.67,0.80,0.00,1.91,295.88,0.00,40.67
2023-03-14 07,14/3/2023 7,2023,2023-3,7-Mar,14-Mar,14-7,3,14,7,113.33,1.03,0.00,1.91,295.98,0.00,42.33
2023-03-14 08,14/3/2023 8,2023,2023-3,8-Mar,14-Mar,14-8,3,14,8,117.67,1.17,0.00,1.91,296.08,8647.09,42.67
2023-03-14 09,14/3/2023 9,2023,2023-3,9-Mar,14-Mar,14-9,3,14,9,112.67,1.57,0.00,1.91,296.59,45125.11,41.67
2023-03-14 10,14/3/2023 10,2023,2023-3,10-Mar,14-Mar,14-10,3,14,10,109.33,1.83,0.00,1.91,297.72,117067.98,40.67
2023-03-14 11,14/3/2023 11,2023,2023-3,11-Mar,14-Mar,14-11,3,14,11,105.33,1.97,0.00,1.91,299.07,213077.48,40.33
